"lat","lon","year","pop1","citystate","vc_per100k"
33.9319578,-117.9461734,2009,59120,"La Habra CA",644.451962110961
33.4936391,-117.1483648,2004,77722,"Temecula CA",644.605131108309
44.8041322,-93.1668858,2004,64532,"Eagan MN",644.64141821112
33.8491816,-118.3884078,2008,67469,"Redondo Beach CA",644.740547510709
43.6187102,-116.2146068,1976,100000,"Boise ID",645
34.09751,-117.6483876,1983,50369,"Upland CA",645.238142508289
29.4241219,-98.4936282,1976,753069,"San Antonio TX",645.359190193727
41.4047742,-81.7229086,2009,77148,"Parma OH",645.512521387463
34.1705609,-118.8375937,1995,111539,"Thousand Oaks CA",645.514125104224
33.5805955,-112.2373779,2005,136766,"Peoria AZ",645.628299431145
39.7390721,-75.5397878,1970,80386,"Wilmington DE",645.634812031946
41.7620842,-72.7420151,1997,60087,"West Hartford CT",645.730357648077
44.840798,-93.2982799,2007,80218,"Bloomington MN",645.740357525742
33.9791793,-118.032844,1976,72300,"Whittier CA",645.919778699862
34.2163937,-119.0376023,2003,60068,"Camarillo CA",645.934607444896
34.0625106,-118.1228476,1978,51393,"Monterey Park CA",646.002373864145
33.9319578,-117.9461734,2000,58974,"La Habra CA",646.04741072337
34.1425078,-118.255075,2002,202136,"Glendale CA",646.099655677366
34.0286226,-117.8103367,1991,54789,"Diamond Bar CA",646.115096095932
37.5629917,-122.3255254,1985,83413,"San Mateo CA",646.182249769221
41.878711,-71.3825558,1982,71947,"Pawtucket RI",646.309088634689
33.7877944,-117.8531119,1977,84420,"Orange CA",646.766169154229
25.7616798,-80.1917902,1960,291688,"Miami FL",646.924110693618
42.0333623,-87.8833991,1983,54095,"Des Plaines IL",647.009890008319
34.1425078,-118.255075,1989,165477,"Glendale CA",647.219855327326
37.7719074,-87.1111676,1977,55000,"Owensboro KY",647.272727272727
42.3764852,-71.2356113,1987,57316,"Waltham MA",647.288715192965
33.4269728,-117.6119925,2007,62723,"San Clemente CA",647.290467611562
35.6528323,-97.4780954,2003,70900,"Edmond OK",647.390691114245
37.5629917,-122.3255254,1978,79389,"San Mateo CA",647.44486011916
44.7677424,-93.2777226,1995,55599,"Burnsville MN",647.493659957913
42.0664167,-87.9372908,1982,51737,"Mount Prospect IL",647.50565359414
40.9114882,-73.7823549,1979,69339,"New Rochelle NY",647.543229639885
42.3317642,-71.1211635,1989,51886,"Brookline MA",647.573526577497
33.8491816,-118.3884078,1977,65895,"Redondo Beach CA",648.00060702633
33.4151843,-111.8314724,1976,100763,"Mesa AZ",648.055337772794
43.0116784,-88.2314813,1989,55393,"Waukesha WI",648.096329861174
33.8491816,-118.3884078,1984,61249,"Redondo Beach CA",648.17384773629
42.3875968,-71.0994968,1989,70350,"Somerville MA",648.18763326226
37.7719074,-87.1111676,1980,53839,"Owensboro KY",648.228978992923
34.3916641,-118.542586,2008,171821,"Santa Clarita CA",648.349154061494
33.6469661,-117.689218,2006,77100,"Lake Forest CA",648.508430609598
44.2619309,-88.4153847,1997,61665,"Appleton WI",648.666180167031
47.7556531,-122.3415178,2003,53334,"Shoreline WA",648.741890726366
43.0166806,-88.0070315,1993,62708,"West Allis WI",649.039994896983
41.719978,-87.7479528,1975,62245,"Oak Lawn IL",649.048116314563
34.2257255,-77.9447102,1967,55000,"Wilmington NC",649.090909090909
34.3916641,-118.542586,2000,151088,"Santa Clarita CA",649.290479720428
36.5297706,-87.3594528,1978,58053,"Clarksville TN",649.406576748833
44.0247062,-88.5426136,1986,50349,"Oshkosh WI",649.466722278496
37.0298687,-76.3452218,1982,126236,"Hampton VA",649.576982794132
37.6879241,-122.4702079,1980,76817,"Daly City CA",649.595792597993
44.519159,-88.019826,1983,89244,"Green Bay WI",649.903634978262
33.7700504,-118.1937395,1971,360800,"Long Beach CA",649.944567627494
42.2625932,-71.8022934,1973,178300,"Worcester MA",650.02804262479
33.9401088,-118.1331593,1981,84597,"Downey CA",650.14125796423
34.1808392,-118.3089661,2008,103640,"Burbank CA",650.328058664608
32.5007037,-94.7404891,1980,60561,"Longview TX",650.583708987632
33.8886259,-117.8131125,1994,57791,"Yorba Linda CA",650.620338807081
37.7652065,-122.2416355,1976,71900,"Alameda CA",650.904033379694
33.7513419,-117.9939921,1975,69436,"Westminster CA",650.959156633447
41.525031,-88.0817251,2001,106133,"Joliet IL",651.069884013455
30.2265949,-93.2173758,1974,83700,"Lake Charles LA",651.135005973716
41.8455877,-87.7539448,1974,67100,"Cicero IL",651.266766020864
41.7634219,-72.6128339,1978,53587,"East Hartford CT",651.277362046765
33.8675143,-117.9981181,1974,63700,"Buena Park CA",651.49136577708
38.4087993,-121.3716178,2009,140576,"Elk Grove CA",651.604825859322
35.9606384,-83.9207392,1983,187838,"Knoxville TN",651.625336726328
33.6000232,-117.6719953,1996,85004,"Mission Viejo CA",651.734036045363
42.3600825,-71.0588801,1968,605238,"Boston MA",651.809701307585
37.5629917,-122.3255254,1983,84066,"San Mateo CA",651.868769776128
41.5931049,-81.5267873,1986,57985,"Euclid OH",651.892730878676
36.3955891,-97.8783911,1980,50313,"Enid OK",651.9189871405
33.8675143,-117.9981181,2010,80530,"Buena Park CA",651.930957407177
33.4941704,-111.9260519,1978,81757,"Scottsdale AZ",651.931944665289
35.9606384,-83.9207392,1977,190817,"Knoxville TN",651.933527935142
47.9789848,-122.2020794,1974,53225,"Everett WA",651.949271958666
42.6334247,-71.3161718,1979,88333,"Lowell MA",652.077932369556
41.3683798,-82.1076486,1986,57192,"Elyria OH",652.189117359071
34.1808392,-118.3089661,2007,104871,"Burbank CA",652.229882426982
42.0333623,-87.8833991,1981,53950,"Des Plaines IL",652.455977757183
36.7468422,-119.7725868,1975,176500,"Fresno CA",652.691218130312
34.769536,-92.2670941,1973,63575,"North Little Rock AR",652.772316162013
40.8567662,-74.1284764,1970,55124,"Passaic NJ",653.073071620347
34.1425078,-118.255075,1981,141176,"Glendale CA",653.085510285034
37.4852152,-122.2363548,1983,60474,"Redwood City CA",653.17326454344
33.8491816,-118.3884078,2010,66748,"Redondo Beach CA",653.203092227483
41.0602216,-111.9710529,1998,58020,"Layton UT",653.223026542571
33.7091847,-117.9536697,1987,56790,"Fountain Valley CA",653.284028878324
33.5805955,-112.2373779,2002,115245,"Peoria AZ",653.390602629181
39.8027644,-105.0874842,2000,99306,"Arvada CO",653.535536624172
34.1808392,-118.3089661,2005,104805,"Burbank CA",653.59477124183
34.0286226,-117.8103367,1996,59663,"Diamond Bar CA",653.671454670399
41.3838782,-72.9026064,1994,52165,"Hamden CT",653.695006230231
33.4941704,-111.9260519,1979,85468,"Scottsdale AZ",654.045958721393
33.8358492,-118.3406288,1983,140479,"Torrance CA",654.190306024388
41.1399814,-104.8202462,1988,52122,"Cheyenne WY",654.234296458309
42.36837,-83.3527097,2005,99017,"Livonia MI",654.433077148369
34.095287,-118.1270146,2001,87399,"Alhambra CA",654.469730774952
34.095287,-118.1270146,2010,83089,"Alhambra CA",654.719637978553
45.5228939,-122.989827,2008,94373,"Hillsboro OR",654.848314666271
34.3916641,-118.542586,2001,153896,"Santa Clarita CA",654.987783957998
40.3977612,-105.0749801,2009,67324,"Loveland CO",655.041292852475
35.79154,-78.7811169,2002,97697,"Cary NC",655.086645444589
43.0116784,-88.2314813,1996,61060,"Waukesha WI",655.093350802489
33.8491816,-118.3884078,1983,60905,"Redondo Beach CA",655.118627370495
37.3541079,-121.9552356,1984,91730,"Santa Clara CA",655.183691267851
35.6528323,-97.4780954,1992,53419,"Edmond OK",655.197588872873
38.2526647,-85.7584557,1978,347781,"Louisville KY",655.29744293104
41.5200518,-81.556235,1980,56308,"Cleveland Heights OH",655.324287845422
31.549333,-97.1466695,1971,96743,"Waco TX",655.344572733945
33.4483771,-112.0740373,1973,712900,"Phoenix AZ",655.35138168046
44.811349,-91.4984941,2007,61492,"Eau Claire WI",655.369804202173
41.7001009,-71.4161671,2007,85139,"Warwick RI",655.398818402847
27.5305671,-99.4803241,1978,80374,"Laredo TX",655.684674148356
33.954737,-118.2120161,1975,54284,"South Gate CA",655.810183479478
44.5645659,-123.2620435,2002,50765,"Corvallis OR",655.963754555304
42.3317642,-71.1211635,1990,54718,"Brookline MA",656.091231404657
33.8358492,-118.3406288,1987,138997,"Torrance CA",656.129268977028
42.2625932,-71.8022934,1989,156813,"Worcester MA",656.19559602839
39.0836712,-84.5085536,1973,50591,"Covington KY",656.243205313198
33.9830688,-118.096735,1971,54373,"Pico Rivera CA",656.575874055138
33.8358492,-118.3406288,2002,143014,"Torrance CA",656.579076174361
37.7749295,-122.4194155,1966,740200,"San Francisco CA",656.579302891111
33.9533487,-117.3961564,1972,145900,"Riverside CA",656.614119259767
34.8526176,-82.3940104,1969,73700,"Greenville SC",656.716417910448
36.5297706,-87.3594528,1979,58471,"Clarksville TN",656.735817755811
34.0286226,-117.8103367,1993,56487,"Diamond Bar CA",656.788287570591
33.6469661,-117.689218,2009,75509,"Lake Forest CA",656.87533936352
32.5007037,-94.7404891,1982,65306,"Longview TX",656.907481701528
42.7369792,-84.4838654,1996,50840,"East Lansing MI",656.963021243116
33.8358492,-118.3406288,1984,135470,"Torrance CA",656.972023326198
45.1732394,-93.3030063,2002,62863,"Coon Rapids MN",656.984235559868
34.2163937,-119.0376023,2000,57077,"Camarillo CA",657.007200798921
39.7589478,-84.1916069,1968,268630,"Dayton OH",657.037560957451
34.4263886,-117.3008784,2001,63745,"Hesperia CA",657.306455408267
41.394817,-73.4540111,1977,54610,"Danbury CT",657.388756637978
37.4852152,-122.2363548,1999,74514,"Redwood City CA",657.594545991357
37.9100783,-122.0651819,1981,54125,"Walnut Creek CA",657.736720554273
42.4250964,-71.066163,1981,53820,"Malden MA",657.748049052397
37.5407246,-77.4360481,1969,217527,"Richmond VA",657.849370422982
43.0166806,-88.0070315,2001,61691,"West Allis WI",658.118688301373
33.8583483,-118.0647871,2000,51488,"Cerritos CA",658.405842137974
39.5150576,-84.3982763,2001,49663,"Middletown OH",658.43787125224
42.8142432,-73.9395687,1980,67877,"Schenectady NY",658.544131296315
29.8849504,-93.939947,1983,72121,"Port Arthur TX",658.615382482217
39.8027644,-105.0874842,2007,102170,"Arvada CO",658.706078105119
42.3222599,-83.1763145,1974,101100,"Dearborn MI",658.753709198813
41.9584457,-70.6672621,2005,54453,"Plymouth MA",659.284153306521
42.36837,-83.3527097,1989,101463,"Livonia MI",659.353656012537
34.09751,-117.6483876,1984,51856,"Upland CA",659.518667078062
37.3541079,-121.9552356,1979,87176,"Santa Clara CA",659.585206937689
33.8491816,-118.3884078,2007,67909,"Redondo Beach CA",659.706371762211
34.0232431,-84.3615555,2001,81248,"Roswell GA",659.708546671918
38.789217,-90.322614,1989,60765,"Florissant MO",659.919361474533
34.6035669,-98.3959291,1973,75700,"Lawton OK",660.501981505945
40.3977612,-105.0749801,2005,58585,"Loveland CO",660.578646411197
33.8358492,-118.3406288,1977,135451,"Torrance CA",660.755549977483
37.5629917,-122.3255254,1984,81064,"San Mateo CA",661.205960722392
33.9401088,-118.1331593,1983,88151,"Downey CA",661.365157513811
32.4609764,-84.9877094,1988,182276,"Columbus GA",661.634005573965
33.6189101,-117.9289469,1983,62421,"Newport Beach CA",661.636308293683
42.0324025,-87.7416246,1974,68911,"Skokie IL",661.723092104308
34.1425078,-118.255075,1988,160402,"Glendale CA",662.086507649531
35.79154,-78.7811169,1999,83205,"Cary NC",662.219818520522
34.2284312,-92.0031955,1978,62200,"Pine Bluff AR",662.379421221865
33.660297,-117.9992265,2000,189594,"Huntington Beach CA",662.468221568193
42.4894801,-83.1446485,1980,70795,"Royal Oak MI",662.476163570874
39.0558235,-95.6890185,1974,140072,"Topeka KS",662.516420126792
41.7798226,-71.4372796,1988,75583,"Cranston RI",662.847465699959
35.6528323,-97.4780954,1994,58072,"Edmond OK",662.970106075217
33.9401088,-118.1331593,1984,86120,"Downey CA",663.02833255922
42.9026136,-78.744572,1986,89135,"Cheektowaga NY",663.039210186795
39.768403,-86.158068,1971,510000,"Indianapolis IN",663.137254901961
35.5950581,-82.5514869,1987,61065,"Asheville NC",663.227708179808
46.8771863,-96.7898034,1996,80213,"Fargo ND",663.234139104634
41.5200518,-81.556235,1995,51704,"Cleveland Heights OH",663.39161380164
31.9973456,-102.0779146,1989,96750,"Midland TX",663.565891472868
34.3916641,-118.542586,2007,170429,"Santa Clarita CA",663.619454435571
36.8507689,-76.2858726,1968,296696,"Norfolk VA",663.642246609324
43.0166806,-88.0070315,1980,63858,"West Allis WI",663.973190516458
38.0405837,-84.5037164,1977,181735,"Lexington KY",664.153850386552
37.654656,-122.4077498,2002,62777,"South San Francisco CA",664.256017331188
42.36837,-83.3527097,2004,99809,"Livonia MI",664.268753318839
42.2625932,-71.8022934,1981,162559,"Worcester MA",664.374165687535
41.7637111,-72.6850932,1972,156167,"Hartford CT",664.673074337088
44.8041322,-93.1668858,2001,64239,"Eagan MN",664.70524136428
33.0198431,-96.6988856,1989,119868,"Plano TX",664.898054526646
33.4483771,-112.0740373,1971,593400,"Phoenix AZ",664.981462756994
42.034722,-93.62,2001,50676,"Ames IA",665.009077275239
29.6516344,-82.3248262,1972,70200,"Gainesville FL",665.242165242165
42.0333623,-87.8833991,1976,57118,"Des Plaines IL",665.289400889387
42.5678534,-83.373339,2007,64616,"West Bloomfield Township MI",665.46985266807
33.9791793,-118.032844,1985,73929,"Whittier CA",665.503388386154
42.4250964,-71.066163,1998,53191,"Malden MA",665.52612284033
43.5445959,-96.7311034,1986,88050,"Sioux Falls SD",665.530948324816
37.4418834,-122.1430195,2000,58598,"Palo Alto CA",665.551725314857
29.6910625,-95.2091006,1976,105000,"Pasadena TX",665.714285714286
47.7556531,-122.3415178,2000,53025,"Shoreline WA",665.723715228666
41.8239891,-71.4128343,1971,178000,"Providence RI",665.730337078652
41.878711,-71.3825558,1981,71496,"Pawtucket RI",665.771511692962
44.0581728,-121.3153096,2004,60367,"Bend OR",665.926748057714
30.6332618,-97.6779842,2009,52555,"Georgetown TX",665.96898487299
33.6189101,-117.9289469,1995,71023,"Newport Beach CA",665.98144263126
40.5852602,-105.084423,1983,70824,"Fort Collins CO",666.440754546481
41.5381535,-72.8070435,1979,57164,"Meriden CT",666.503393744315
35.9606384,-83.9207392,1984,177716,"Knoxville TN",666.794210988318
28.5383355,-81.3792365,1968,111550,"Orlando FL",666.965486329
40.9125992,-73.8370786,1979,72412,"Mount Vernon NY",667.016516599459
33.8352932,-117.9145036,2002,340065,"Anaheim CA",667.225383382589
34.7303688,-86.5861037,1964,122744,"Huntsville AL",667.242390666754
46.8083268,-100.7837392,1993,51400,"Bismarck ND",667.315175097276
40.8567662,-74.1284764,1965,55130,"Passaic NJ",667.513150734627
33.5206608,-86.80249,1970,300910,"Birmingham AL",667.641487487953
26.2159066,-98.3252932,2006,61850,"Mission TX",667.744543249798
38.0405837,-84.5037164,1979,193172,"Lexington KY",667.798645766467
34.1477849,-118.1445155,1973,113800,"Pasadena CA",667.838312829526
34.0805651,-118.072846,2009,54501,"Rosemead CA",667.877653621034
42.4989936,-83.3677168,1976,53000,"Farmington Hills MI",667.924528301887
33.7805388,-116.4668036,2010,51200,"Cathedral City CA",667.96875
33.8675143,-117.9981181,1989,68414,"Buena Park CA",667.991931476014
39.7674578,-94.846681,1984,76466,"Saint Joseph MO",668.270865482698
43.0116784,-88.2314813,1997,61178,"Waukesha WI",668.540978783223
33.8358492,-118.3406288,1998,138802,"Torrance CA",668.578262561058
40.1164204,-88.2433829,2009,80467,"Champaign IL",668.597064635192
40.5187154,-74.4120953,1983,71327,"Edison NJ",668.750963870624
38.2526647,-85.7584557,1977,340427,"Louisville KY",668.865865515955
41.5931049,-81.5267873,1987,58158,"Euclid OH",668.867567660511
39.7390721,-75.5397878,1969,85664,"Wilmington DE",668.892416884572
32.5251516,-93.7501789,1976,191959,"Shreveport LA",668.892836491126
46.8083268,-100.7837392,2003,56210,"Bismarck ND",668.920120974915
43.0116784,-88.2314813,1992,58299,"Waukesha WI",668.965162352699
42.3317642,-71.1211635,1992,54549,"Brookline MA",669.123173660379
42.0834335,-71.0183787,1978,95787,"Brockton MA",669.193105536242
45.1732394,-93.3030063,2009,61844,"Coon Rapids MN",669.426298428304
41.4819932,-81.7981908,1992,60646,"Lakewood OH",669.458826633249
44.840798,-93.2982799,1990,86335,"Bloomington MN",669.48514507442
30.3321838,-81.655651,1969,504350,"Jacksonville FL",669.772975116487
38.2526647,-85.7584557,1973,353633,"Louisville KY",670.469102148272
38.2526647,-85.7584557,1985,290069,"Louisville KY",670.530115248441
29.8849504,-93.939947,1980,64993,"Port Arthur TX",670.841475235795
34.769536,-92.2670941,1977,63800,"North Little Rock AR",670.846394984326
33.8491816,-118.3884078,2003,66483,"Redondo Beach CA",670.848186754509
33.9616801,-118.3531311,1970,89985,"Inglewood CA",671.222981608046
42.2528772,-71.0022705,1977,90951,"Quincy MA",671.790304669547
37.4852152,-122.2363548,1975,53582,"Redwood City CA",671.867418162816
38.5449065,-121.7405167,2005,64145,"Davis CA",671.915192142802
43.100903,-75.232664,1987,69647,"Utica NY",671.960026993266
33.8352932,-117.9145036,2003,336132,"Anaheim CA",672.057406019064
43.0730517,-89.4012302,1979,171687,"Madison WI",672.153395423066
41.1845415,-73.1331651,1995,50137,"Stratford CT",672.15828629555
42.2528772,-71.0022705,1979,90424,"Quincy MA",672.387861629656
47.6062095,-122.3320708,1969,591000,"Seattle WA",672.419627749577
31.8456816,-102.3676431,1979,91574,"Odessa TX",672.680018345819
32.8406946,-83.6324022,1978,123379,"Macon GA",672.723883318879
42.7261309,-87.7828523,1973,94833,"Racine WI",672.761591429144
40.7127837,-74.0059413,2005,8115690,"New York NY",673.054293596724
34.4263886,-117.3008784,2004,69977,"Hesperia CA",673.078297154779
38.0405837,-84.5037164,1978,186157,"Lexington KY",673.087770000591
33.5805955,-112.2373779,2006,143208,"Peoria AZ",673.146751578124
33.660297,-117.9992265,1988,191487,"Huntington Beach CA",673.152746661653
33.8536269,-118.1339563,1977,82267,"Lakewood CA",673.41704450144
33.9137085,-98.4933873,1974,94725,"Wichita Falls TX",673.528635523885
37.0298687,-76.3452218,1984,128541,"Hampton VA",673.71500143923
35.9940329,-78.898619,1968,99000,"Durham NC",673.737373737374
42.3764852,-71.2356113,2001,59508,"Waltham MA",673.858976944276
34.3916641,-118.542586,2006,169768,"Santa Clarita CA",673.860798265869
41.5581525,-73.0514965,1976,113048,"Waterbury CT",674.04996107848
47.610377,-122.2006786,1980,73725,"Bellevue WA",674.126822651746
33.0369867,-117.2919818,2008,60211,"Encinitas CA",674.295394529239
38.0405837,-84.5037164,1980,203082,"Lexington KY",674.604347012537
41.7798226,-71.4372796,1995,76780,"Cranston RI",674.654858035947
33.9830688,-118.096735,1972,54100,"Pico Rivera CA",674.676524953789
27.8005828,-97.396381,1970,204525,"Corpus Christi TX",674.734140080675
44.519159,-88.019826,1984,89893,"Green Bay WI",675.247238383411
