"lat","long","year","pop1","citystate","rape_per100k"
41.77,-72.68,1994,131833,"Hartford CT",73.5779357217085
25.78,-80.21,1985,385892,"Miami FL",73.5957210825827
42.38,-83.1,2002,961987,"Detroit MI",73.5976681597568
39.71,-104.73,1980,129057,"Aurora CO",73.6108851127796
42.27,-71.81,2004,175244,"Worcester MA",73.6116500422268
32.91,-80.04,1979,59768,"North Charleston SC",73.6179895596306
42.89,-78.86,1997,312411,"Buffalo NY",73.6209672514732
27.96,-82.48,1977,264848,"Tampa FL",73.6271370748505
36.13,-95.92,1986,369407,"Tulsa OK",73.6315229543566
46.78,-92.12,2000,86918,"Duluth MN",73.6326192503279
41.6,-87.34,1973,176532,"Gary IN",73.6410395848911
45.63,-122.64,2004,153443,"Vancouver WA",73.6429814328448
38.57,-121.47,1976,260700,"Sacramento CA",73.6478711162255
32.52,-94.76,2006,76037,"Longview TX",73.6483554059208
32.2,-110.89,1993,426344,"Tucson AZ",73.6494473945922
35.96,-77.81,2009,40731,"Rocky Mount NC",73.6539736318774
42.13,-80.09,2007,101812,"Erie PA",73.6651868149138
34.2,-119.21,1986,127578,"Oxnard CA",73.6804151185941
36.86,-76.36,1995,104505,"Portsmouth VA",73.6806851346825
32.79,-96.77,1997,1009673,"Dallas TX",73.6872234872082
33.21,-97.13,2002,84121,"Denton TX",73.7033558802202
39.14,-84.51,1999,337815,"Cincinnati OH",73.7089827272324
29.67,-82.34,1982,78683,"Gainesville FL",73.7135086359188
27.76,-82.64,1993,238727,"Saint Petersburg FL",73.7243797308222
45.5,-122.44,2006,97647,"Gresham OR",73.7349841777013
36.03,-115,1995,107107,"Henderson NV",73.7580176832513
47.96,-122.2,2010,103019,"Everett WA",73.772799192382
27.71,-97.29,2009,287272,"Corpus Christi TX",73.7976551839372
35.07,-85.26,1987,163929,"Chattanooga TN",73.8124431918697
47.96,-122.2,1986,58254,"Everett WA",73.8146736704776
41.24,-80.82,1988,52833,"Warren OH",73.8175004258702
37.77,-122.45,1972,683727,"San Francisco CA",73.8598885227584
29.77,-95.39,1978,1486489,"Houston TX",73.8653296458971
33.79,-118.16,1982,374974,"Long Beach CA",73.8717884439988
38.57,-121.47,1983,293695,"Sacramento CA",73.8861744326597
35.07,-78.9,1978,63611,"Fayetteville NC",73.8865919416453
32.99,-96.9,1991,44646,"Carrollton TX",73.9147963983336
32.32,-90.21,1988,206993,"Jackson MS",73.9155430376873
39.77,-104.87,1988,500555,"Denver CO",73.9179510743075
47.48,-122.2,2000,50052,"Renton WA",73.9231199552465
40.41,-86.87,2006,60859,"Lafayette IN",73.9414055439623
43.54,-96.73,1996,110891,"Sioux Falls SD",73.9464879927136
36.13,-95.92,1997,375916,"Tulsa OK",73.9526915587525
40.81,-81.37,2010,73007,"Canton OH",73.9655101565603
38.27,-104.62,1986,102747,"Pueblo CO",73.9680963921088
31.1,-97.72,1990,63535,"Killeen TX",73.9749744235461
33.23,-117.31,1990,128398,"Oceanside CA",73.9886914126388
41.24,-80.82,1986,54057,"Warren OH",73.9959672197865
47.62,-122.35,1977,500000,"Seattle WA",74
45.54,-122.66,1998,487818,"Portland OR",74.0030093190493
40.11,-88.26,2010,81055,"Champaign IL",74.0238109925359
40.11,-88.26,1985,59440,"Champaign IL",74.0242261103634
35.37,-94.38,1992,74291,"Fort Smith AR",74.0331937919802
42.64,-71.32,1987,93201,"Lowell MA",74.0335404126565
32.34,-106.76,1990,62126,"Las Cruces NM",74.04307375334
36.27,-115.14,1997,74279,"North Las Vegas NV",74.0451540812343
34.14,-117.29,1993,174215,"San Bernardino CA",74.0464368739776
32.2,-110.89,2004,522487,"Tucson AZ",74.068828506738
30.33,-81.66,1998,703251,"Jacksonville FL",74.0845018350489
41.07,-85.14,1993,175405,"Fort Wayne IN",74.1141928679342
31.58,-84.18,1984,87701,"Albany GA",74.1154604850572
32.02,-81.13,1990,137560,"Savannah GA",74.1494620529224
44.92,-123.02,1999,111935,"Salem OR",74.1501764416849
30.09,-94.14,2003,114626,"Beaumont TX",74.1542058520754
38.86,-104.76,1981,213062,"Colorado Springs CO",74.1568182031521
47.25,-122.46,2008,196851,"Tacoma WA",74.1677715632636
36.78,-119.79,1989,315218,"Fresno CA",74.2343394095515
42.89,-78.86,2004,285567,"Buffalo NY",74.2382698280964
33.9,-98.52,1991,98313,"Wichita Falls TX",74.2526420717504
47.67,-117.41,1980,170993,"Spokane WA",74.2720462241144
46.59,-120.53,2003,74052,"Yakima WA",74.2721330956625
29.3,-94.81,1994,61922,"Galveston TX",74.2870062336488
42.27,-85.59,2005,74020,"Kalamazoo MI",74.3042420967306
41.66,-70.94,1991,99583,"New Bedford MA",74.3098721669361
32.84,-83.66,1991,108994,"Macon GA",74.316017395453
41.23,-111.97,1984,69964,"Ogden UT",74.3239380252701
41.84,-87.68,1983,3021203,"Chicago IL",74.3412475096841
39.54,-119.74,2001,69926,"Sparks NV",74.3643280038898
30.22,-92.03,2000,110257,"Lafayette LA",74.3716952211651
61.18,-149.19,1979,177478,"Anchorage AK",74.3754155444618
30.68,-88.09,1990,196278,"Mobile AL",74.3842916679404
41.48,-81.68,1975,659931,"Cleveland OH",74.4017177553411
40.22,-74.76,1978,98113,"Trenton NJ",74.4040035469306
36.17,-86.78,2001,555059,"Nashville TN",74.4065045337523
47.5,-111.29,1990,55097,"Great Falls MT",74.4142149300325
39.3,-76.61,1969,907000,"Baltimore MD",74.4211686879824
34.07,-118.03,1980,79273,"El Monte CA",74.4263494506326
34.07,-118.03,1982,83286,"El Monte CA",74.4422832168672
40.77,-74.21,1999,69842,"East Orange NJ",74.4537670742533
42.33,-83.27,1992,61764,"Dearborn Heights MI",74.4770416423807
32.79,-96.77,1996,993519,"Dallas TX",74.4827225246825
35.63,-88.83,1994,52360,"Jackson TN",74.4843391902215
34.05,-117.61,1983,93957,"Ontario CA",74.5021658843939
30.07,-89.93,1979,567656,"New Orleans LA",74.516960976366
41.6,-87.34,2001,103325,"Gary IN",74.5221388821679
39.99,-82.99,2010,770122,"Columbus OH",74.5336453185339
39.93,-83.8,1984,71097,"Springfield OH",74.5460427303543
42.27,-89.06,1985,136822,"Rockford IL",74.5494145678327
35.11,-90.01,2001,655898,"Memphis TN",74.5542752074255
32.47,-93.8,2006,187741,"Shreveport LA",74.5708183082012
34.14,-117.29,1987,142124,"San Bernardino CA",74.5827587177394
34.79,-92.26,1995,62983,"North Little Rock AR",74.6233110521887
38.86,-104.76,1998,357741,"Colorado Springs CO",74.6350012998231
34.11,-118.41,1984,3144256,"Los Angeles CA",74.644049339494
36.78,-119.79,1983,230418,"Fresno CA",74.6469459851227
47.25,-122.46,2003,199586,"Tacoma WA",74.6545348872165
43.42,-83.95,1974,88400,"Saginaw MI",74.6606334841629
41.66,-70.94,2010,95072,"New Bedford MA",74.6802423426456
29.67,-82.34,1980,72270,"Gainesville FL",74.719800747198
29.19,-81.05,2007,64236,"Daytona Beach FL",74.7244535774332
41.6,-87.34,2010,80294,"Gary IN",74.7253842130172
32.91,-80.04,1983,58881,"North Charleston SC",74.7269917290807
34.11,-118.41,1976,2739100,"Los Angeles CA",74.732576393706
30.46,-84.28,1978,80286,"Tallahassee FL",74.7328301322771
30.67,-96.37,1986,61550,"Bryan TX",74.735987002437
34.07,-118.03,1974,66900,"El Monte CA",74.7384155455904
37.77,-122.45,1983,721168,"San Francisco CA",74.739866438888
36.07,-94.16,2010,73580,"Fayetteville AR",74.7485729817885
47.62,-122.35,1991,532418,"Seattle WA",74.7532953431326
34.84,-82.37,1978,61529,"Greenville SC",74.7614945797916
25.78,-80.21,1989,381206,"Miami FL",74.7627267146897
41.69,-85.97,2005,52164,"Elkhart IN",74.7642051989878
37.97,-121.31,1991,215336,"Stockton CA",74.7668759520006
29.19,-82.13,2007,53490,"Ocala FL",74.7803327724808
26.75,-80.13,2004,90908,"West Palm Beach FL",74.8008976107713
42.27,-85.59,1992,81500,"Kalamazoo MI",74.8466257668712
46.88,-96.82,2001,89505,"Fargo ND",74.8561532875258
35.07,-78.9,1995,85484,"Fayetteville NC",74.8678115202845
41.1,-80.65,2003,80128,"Youngstown OH",74.8801916932907
30.07,-89.93,1988,538047,"New Orleans LA",74.900519843062
40.91,-74.16,1989,138846,"Paterson NJ",74.9031300865707
47.25,-122.46,2009,197557,"Tacoma WA",74.9150877974458
42.34,-71.02,1996,552519,"Boston MA",74.9295499340294
42.32,-83.38,2006,85410,"Westland MI",74.9326776724037
34.84,-82.37,1994,60040,"Greenville SC",74.9500333111259
61.18,-149.19,1974,54700,"Anchorage AK",74.9542961608775
36.03,-115,1997,117396,"Henderson NV",74.9599645643804
35.68,-105.95,1999,67993,"Santa Fe NM",75.0077213830835
34.21,-77.91,1992,57324,"Wilmington NC",75.01221129021
42.18,-72.57,2000,54653,"Chicopee MA",75.0187546886722
32.2,-110.89,1987,374546,"Tucson AZ",75.024162586171
31.24,-85.41,2001,57303,"Dothan AL",75.0397012372825
41.77,-72.68,1993,131914,"Hartford CT",75.0488954925179
46.59,-120.53,2006,82609,"Yakima WA",75.0523550702708
39.12,-94.55,1969,499533,"Kansas City MO",75.0701154878657
39.51,-84.37,2006,49275,"Middletown OH",75.0887874175545
39.78,-89.64,1984,99880,"Springfield IL",75.0901081297557
41.08,-81.52,1980,237005,"Akron OH",75.1039007615873
29.3,-94.81,2000,57247,"Galveston TX",75.1131063636522
37.95,-122.36,1996,89194,"Richmond CA",75.1171603471086
43.17,-77.62,1989,230303,"Rochester NY",75.1184309366356
42.89,-85.7,2008,70552,"Wyoming MI",75.1218959065654
30.68,-88.09,1982,203622,"Mobile AL",75.1392285705867
30.09,-94.14,1979,122425,"Beaumont TX",75.1480498264243
40.72,-74.23,1998,58549,"Irvington NJ",75.1507284496746
41.82,-71.42,2003,176960,"Providence RI",75.1582278481013
41.44,-82.18,1991,71848,"Lorain OH",75.1586682997439
39.71,-104.73,1979,103760,"Aurora CO",75.1734772552043
28.5,-81.37,2006,216819,"Orlando FL",75.1779133747504
34.07,-118.03,1979,69152,"El Monte CA",75.1966682091624
34.14,-117.29,1983,125002,"San Bernardino CA",75.1987968192509
34.84,-82.37,1979,58492,"Greenville SC",75.223962251248
40.57,-122.36,1990,66462,"Redding CA",75.2309590442659
37.2,-93.29,2010,159496,"Springfield MO",75.2369965390982
34.07,-118.03,1986,94326,"El Monte CA",75.2708691135
42.08,-71.03,2008,95650,"Brockton MA",75.2744380554103
34.01,-118.49,1983,94289,"Santa Monica CA",75.3004061979658
45.54,-122.66,1997,472749,"Portland OR",75.3042312093733
43.54,-96.73,2010,132793,"Sioux Falls SD",75.3051742185205
34.21,-92.02,2004,54437,"Pine Bluff AR",75.3164208167239
33.91,-118.35,1993,75672,"Hawthorne CA",75.325087218522
42.12,-72.54,2006,152644,"Springfield MA",75.3386965750373
39.14,-84.51,1981,383441,"Cincinnati OH",75.3701351707303
30.22,-92.03,1994,98181,"Lafayette LA",75.3709984620242
27.71,-97.29,2004,283895,"Corpus Christi TX",75.3799820356118
40.78,-111.93,2000,181743,"Salt Lake City UT",75.3811701138421
34.1,-117.46,1990,87535,"Fontana CA",75.3984120637459
37.77,-122.22,2007,396541,"Oakland CA",75.4020391334061
32.34,-106.76,2000,74267,"Las Cruces NM",75.4036112943838
45.5,-122.44,2007,98089,"Gresham OR",75.4416907094577
45.5,-122.44,2004,96758,"Gresham OR",75.4459579569648
44.96,-93.27,1976,397421,"Minneapolis MN",75.4867005014833
34.01,-118.49,1991,88715,"Santa Monica CA",75.522741362791
30.45,-91.13,1995,229027,"Baton Rouge LA",75.5369454256485
27.76,-82.64,1991,244883,"Saint Petersburg FL",75.5462812853485
37.53,-77.47,1982,226337,"Richmond VA",75.5510588193711
34.11,-118.41,1973,2840000,"Los Angeles CA",75.5633802816901
41.66,-70.94,2009,92621,"New Bedford MA",75.5768130337612
32.34,-106.76,1992,64829,"Las Cruces NM",75.5834580203304
44.52,-87.99,2008,100531,"Green Bay WI",75.5985715848843
29.77,-95.39,1982,1679607,"Houston TX",75.6129261190267
34.6,-98.42,1994,88608,"Lawton OK",75.6139400505598
39.75,-121.81,2002,62157,"Chico CA",75.6149749827051
46.59,-120.53,2005,81986,"Yakima WA",75.6226672846583
42.12,-72.54,2003,152048,"Springfield MA",75.6340103125329
42.67,-73.8,1992,101803,"Albany NY",75.6362779092954
41.77,-72.68,1996,124223,"Hartford CT",75.67036700128
27.76,-82.64,1999,239119,"Saint Petersburg FL",75.6945286656435
47.31,-122.34,2006,84516,"Federal Way WA",75.7253064508495
44.96,-93.27,1975,405378,"Minneapolis MN",75.7317861354094
32.02,-81.13,1978,113528,"Savannah GA",75.7522373335212
40.77,-74.21,2002,71284,"East Orange NJ",75.753324729252
27.71,-97.29,1986,269260,"Corpus Christi TX",75.7632028522618
32.2,-110.89,1984,372146,"Tucson AZ",75.77671129073
35.11,-90.01,1973,632000,"Memphis TN",75.7911392405063
41.77,-72.68,1986,137217,"Hartford CT",75.7923580897411
29.67,-82.34,1986,88393,"Gainesville FL",75.7978572963923
26.14,-80.14,1984,160954,"Fort Lauderdale FL",75.7980541024144
36.58,-79.41,1998,51446,"Danville VA",75.8076429654395
33.89,-118.23,1991,92338,"Compton CA",75.808442894583
28.5,-81.37,2000,185951,"Orlando FL",75.8264273921625
33.24,-87.54,1995,80440,"Tuscaloosa AL",75.8329189457981
42.27,-85.59,2006,72519,"Kalamazoo MI",75.8421930804341
41.6,-87.34,1974,174012,"Gary IN",75.8568374594856
34.14,-117.29,1981,119962,"San Bernardino CA",75.8573548290292
30.44,-87.19,1992,60637,"Pensacola FL",75.8612728202253
40.57,-122.36,1999,79086,"Redding CA",75.866777937941
33.24,-87.54,1990,77759,"Tuscaloosa AL",75.8754613613858
46.78,-92.12,1996,85663,"Duluth MN",75.878734109242
42.27,-89.06,2010,152871,"Rockford IL",75.8809715380942
41.68,-86.27,1999,100154,"South Bend IN",75.8831399644547
27.71,-97.29,2005,285818,"Corpus Christi TX",75.922440154224
35.07,-78.9,1997,88215,"Fayetteville NC",75.9508020177974
36.78,-119.79,1979,194849,"Fresno CA",75.9562533038404
39.94,-75.11,2009,78980,"Camden NJ",75.9685996454799
36.97,-122.04,2002,56599,"Santa Cruz CA",75.9730737292178
42.27,-89.06,2009,157943,"Rockford IL",75.976776432004
40.04,-76.3,2002,56596,"Lancaster PA",75.9771008551841
43.17,-77.62,1990,231636,"Rochester NY",75.9812809753234
40.78,-111.93,1997,185553,"Salt Lake City UT",75.9890705081567
35.37,-94.38,2000,80268,"Fort Smith AR",75.9954153585489
42.7,-71.16,1999,69737,"Lawrence MA",75.9998279249179
32.47,-93.8,1997,198670,"Shreveport LA",76.0054361504002
34.01,-118.49,1980,88142,"Santa Monica CA",76.0137051575866
34.21,-92.02,2005,53934,"Pine Bluff AR",76.0188378388401
30.68,-88.09,1991,198629,"Mobile AL",76.0211248105765
43.02,-83.69,1974,191964,"Flint MI",76.0559271530079
36.13,-95.92,2006,379821,"Tulsa OK",76.0884732545067
35.37,-94.38,1996,76210,"Fort Smith AR",76.1054979661462
32.91,-80.04,1986,68308,"North Charleston SC",76.1257832171927
35.98,-78.91,1993,143172,"Durham NC",76.1322046210153
39.74,-75.53,2002,74869,"Wilmington DE",76.1329789365425
35.98,-78.91,1984,103748,"Durham NC",76.1460461888422
43.42,-83.95,2005,59093,"Saginaw MI",76.1511515746366
35.37,-94.38,1987,74837,"Fort Smith AR",76.1655330919198
33.92,-118.2,1989,57759,"Lynwood CA",76.1786042002112
32.47,-93.8,2005,198197,"Shreveport LA",76.1868242203464
32.03,-102.1,1999,101055,"Midland TX",76.1961308198506
47.39,-122.24,2007,83929,"Kent WA",76.2549297620608
30.21,-93.2,2006,66876,"Lake Charles LA",76.2605418984389
37.3,-121.85,1980,628106,"San Jose CA",76.2610132684611
30.33,-81.66,1980,542795,"Jacksonville FL",76.2718890188745
31.45,-100.45,2001,90446,"San Angelo TX",76.2886142007386
33.21,-97.13,2003,91754,"Denton TX",76.2909518931055
31.45,-100.45,1992,87803,"San Angelo TX",76.3071876815143
26.14,-80.14,1990,149377,"Fort Lauderdale FL",76.3169698146301
38.86,-104.76,1992,296124,"Colorado Springs CO",76.3193797193068
41.56,-90.6,1988,98226,"Davenport IA",76.3545293506811
41.6,-87.34,1975,178110,"Gary IN",76.3573072820167
34.16,-118.14,1980,117861,"Pasadena CA",76.3611372718711
40.72,-74.17,1994,271025,"Newark NJ",76.3767180149433
37.77,-122.22,2005,400619,"Oakland CA",76.3817991657909
35.97,-83.95,2008,184559,"Knoxville TN",76.3983333243028
42.27,-89.06,2007,155713,"Rockford IL",76.422649361325
40.77,-74.21,1977,71968,"East Orange NJ",76.4228546020453
43.02,-83.69,2001,125601,"Flint MI",76.4325124799962
38.86,-104.76,2007,374112,"Colorado Springs CO",76.4476948079719
28.82,-96.98,2009,62788,"Victoria TX",76.4477288653883
39.54,-119.82,1985,108537,"Reno NV",76.4716179735943
30.21,-93.2,1990,70580,"Lake Charles LA",76.5089260413715
26.45,-80.09,1997,53588,"Delray Beach FL",76.5096663432112
39.78,-84.2,2007,155526,"Dayton OH",76.5145377621748
42.5,-96.39,1993,82228,"Sioux City IA",76.6162377778859
42.13,-80.09,2010,101786,"Erie PA",76.6313638417857
40.67,-74.19,1980,105695,"Elizabeth NJ",76.6356024409858
40.72,-74.17,1974,378386,"Newark NJ",76.6413133678307
34.06,-117.76,1980,92636,"Pomona CA",76.6440692603308
35.63,-88.83,1997,56101,"Jackson TN",76.6474750895706
30.22,-92.03,2004,112150,"Lafayette LA",76.6830138207758
26.63,-81.85,2004,52162,"Fort Myers FL",76.684176220237
45.11,-93.35,1994,58670,"Brooklyn Park MN",76.7001874893472
43.06,-87.97,1989,600898,"Milwaukee WI",76.7185112947622
34.79,-92.26,2002,61262,"North Little Rock AR",76.7196630864157
37.77,-122.22,2006,398834,"Oakland CA",76.7236494381121
39.3,-76.61,1985,771097,"Baltimore MD",76.7737392312511
33.9,-98.52,1984,104180,"Wichita Falls TX",76.7901708581302
29.67,-82.34,2008,113286,"Gainesville FL",76.7967798315767
37.08,-76.51,1995,180930,"Newport News VA",76.8252915492179
40.22,-74.76,2002,87189,"Trenton NJ",76.8445560793219
30.22,-92.03,2002,110594,"Lafayette LA",76.8576957158616
33.9,-98.52,1990,96259,"Wichita Falls TX",76.8759284846092
44.95,-93.1,1999,260011,"Saint Paul MN",76.919822622889
41.08,-81.52,2002,218377,"Akron OH",76.9311786497662
32.67,-117.1,1983,51985,"National City CA",76.94527267481
27.71,-97.29,1995,280605,"Corpus Christi TX",76.9765328486663
42.45,-73.26,1986,50639,"Pittsfield MA",77.0157388574024
40.2,-85.39,2007,64921,"Muncie IN",77.0166818132808
39.12,-94.55,1977,421982,"Kansas City MO",77.0175031162467
35.37,-94.38,1997,76604,"Fort Smith AR",77.0194767897238
40.41,-86.87,2002,57126,"Lafayette IN",77.0227217029024
45.54,-122.66,1975,372580,"Portland OR",77.0304364163401
39.54,-119.74,1993,58416,"Sparks NV",77.0336894001643
33.98,-118.22,1985,51915,"Huntington Park CA",77.0490224405278
27.99,-80.66,2002,83044,"Palm Bay FL",77.0675786330138
33.89,-118.13,1981,54492,"Bellflower CA",77.0755340233429
41.6,-87.34,1988,134923,"Gary IN",77.0810017565574
42.34,-71.02,1978,616225,"Boston MA",77.0822345734107
40.57,-122.36,1996,73942,"Redding CA",77.0874469178545
43.58,-116.56,2008,83007,"Nampa ID",77.1019311624321
47.96,-122.2,2008,98552,"Everett WA",77.116649078659
39.78,-86.15,1998,759689,"Indianapolis IN",77.1368283600263
32.33,-95.3,1980,69995,"Tyler TX",77.1483677405529
41.1,-80.65,2005,77747,"Youngstown OH",77.1733957580357
32.51,-92.08,1987,55707,"Monroe LA",77.1895812016443
35.19,-111.62,2006,59585,"Flagstaff AZ",77.2006377443988
35.07,-85.26,2006,156730,"Chattanooga TN",77.2028328973394
33.92,-118.2,1985,54392,"Lynwood CA",77.2172378290925
41.08,-81.52,2006,211052,"Akron OH",77.2321513181586
34.79,-92.26,2001,60855,"North Little Rock AR",77.2327664119629
36.92,-76.24,1991,265392,"Norfolk VA",77.2442274070055
35.2,-101.82,1986,104860,"Amarillo TX",77.2458516116727
30.46,-84.28,1998,139754,"Tallahassee FL",77.27864676503
38.57,-121.47,1977,265220,"Sacramento CA",77.2943216951964
38.64,-90.24,1987,429414,"Saint Louis MO",77.3146660332453
35.07,-85.26,2005,156480,"Chattanooga TN",77.3261758691207
30.46,-84.28,1982,87925,"Tallahassee FL",77.3386408871197
42.12,-72.54,2008,151249,"Springfield MA",77.3558833446833
42.34,-71.02,1979,599582,"Boston MA",77.387246448359
34.2,-119.21,1981,118879,"Oxnard CA",77.3896146501905
39.74,-75.53,2006,73645,"Wilmington DE",77.3983298255143
42.49,-83.03,1991,145996,"Warren MI",77.3993808049536
40.57,-122.36,2003,86559,"Redding CA",77.4038517080835
39.99,-82.99,2005,719561,"Columbus OH",77.4083086770962
39.12,-94.73,1977,169220,"Kansas City KS",77.4140172556435
30.21,-93.2,2004,71041,"Lake Charles LA",77.4200813614673
27.96,-82.48,2000,303447,"Tampa FL",77.443507432929
28.82,-96.98,2003,61980,"Victoria TX",77.4443368828654
34.2,-119.21,1979,96835,"Oxnard CA",77.4513347446688
41.6,-87.34,1976,174277,"Gary IN",77.4628895379195
39.93,-83.8,1998,67123,"Springfield OH",77.4697197681868
39.39,-84.56,1989,65819,"Hamilton OH",77.4852246311855
29.66,-95.15,1994,130346,"Pasadena TX",77.486075522072
33.92,-118.2,1991,63235,"Lynwood CA",77.4887325057326
35.63,-88.83,1999,51613,"Jackson TN",77.4998546877725
42.12,-72.54,2009,153533,"Springfield MA",77.5077670598503
34.14,-117.29,1985,134170,"San Bernardino CA",77.5136021465305
34.01,-118.49,1971,89000,"Santa Monica CA",77.5280898876404
29.67,-82.34,2000,95447,"Gainesville FL",77.5299380808197
41.48,-81.68,1976,642298,"Cleveland OH",77.5341041074392
31.57,-97.18,2007,122514,"Waco TX",77.5421584471979
40.81,-81.37,2007,78653,"Canton OH",77.5558465665645
38.86,-104.76,2010,416427,"Colorado Springs CO",77.5646151666438
27.71,-97.29,1991,262947,"Corpus Christi TX",77.5821743545277
41.23,-111.97,1980,64444,"Ogden UT",77.5867419775309
41.68,-86.27,1981,108265,"South Bend IN",77.5874012838868
37.69,-97.34,2007,358294,"Wichita KS",77.589912195013
35.37,-94.38,1991,73456,"Fort Smith AR",77.5974733173601
